dob,fighter_id,height,n_draw,n_loss,n_win,name,reach,sig_str_abs_pM,sig_str_def_pct,sig_str_land_pM,sig_str_land_pct,stance,sub_avg,td_avg,td_def_pct,td_land_pct,weight
"Apr 11, 1975",bd4389b71fdc0ce2,"6' 1""",0,6,2,Jan Nortje,--,4.5,0.32,3.32,0.51,Southpaw,2.9,0.0,0.66,0.0,310 lbs.
"Mar 01, 1996",ed9d8ee3a4239b1c,"6' 0""",0,2,11,Sage Northcutt,"71""",1.96,0.58,3.58,0.52,Orthodox,0.6,1.81,0.41,0.34,170 lbs.
"Dec 07, 1982",b7ffa72aa148599a,"5' 10""",0,9,13,KJ Noons,"70""",3.78,0.65,3.68,0.35,Orthodox,0.0,0.08,0.68,0.2,155 lbs.
--,d665de9b4da87c22,"6' 0""",0,4,5,Nick Nolte,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,170 lbs.
"Mar 18, 1980",7339d340aa2889cb,"6' 1""",1,10,22,Kyle Noke,"76""",2.09,0.64,3.23,0.5,Southpaw,0.8,1.53,0.66,0.54,170 lbs.
"Oct 13, 1985",a3d1d060f9af97fe,"5' 10""",0,0,6,Talita Nogueira,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Jan 15, 1978",4c27ca8c8481f79a,"5' 7""",3,6,18,Alexandre Franca Nogueira,--,4.18,0.57,0.6,0.2,Orthodox,0.0,0.0,0.0,0.0,145 lbs.
"Jun 02, 1976",73e09f837f3b5ecc,"6' 2""",0,10,23,Rogerio Nogueira,"75""",2.34,0.59,2.43,0.35,Southpaw,0.8,0.64,0.62,0.44,205 lbs.
"Jun 02, 1976",ee9d73f4fee9cbdd,"6' 3""",1,10,34,Antonio Rodrigo Nogueira,"77""",2.4,0.55,1.95,0.42,Orthodox,2.4,1.3,0.36,0.29,240 lbs.
--,9bff1b4c37ebbede,--,0,11,3,Jacob Noe,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,205 lbs.
"Feb 13, 1986",e983c62faf677ab2,"5' 5""",2,4,18,Pedro Nobre,--,9.16,0.35,1.37,0.3,,0.0,0.0,0.0,0.0,135 lbs.
"Aug 14, 1978",21321cdfba797c52,"5' 9""",1,15,27,Derrick Noble,--,3.79,0.59,6.21,0.4,Southpaw,0.0,0.0,0.0,0.0,170 lbs.
"Dec 31, 1988",c68c68efaa5ca6ef,"6' 3""",0,4,17,Chidi Njokuani,--,1.73,0.49,1.93,0.51,,0.0,0.0,0.8,0.0,170 lbs.
"Mar 01, 1980",6bf5a7d3e081ade2,"6' 1""",0,12,16,Anthony Njokuani,"75""",2.41,0.65,3.94,0.46,Orthodox,0.2,0.5,0.53,0.45,155 lbs.
"Aug 08, 1983",6c9383ffab2725a5,"5' 8""",1,8,13,Akiyo Nishiura,--,1.26,0.57,1.59,0.57,Southpaw,0.3,0.0,0.52,0.0,139 lbs.
"May 15, 1973",5cde96e0a1a1fffe,"5' 9""",0,5,0,Yosuke Nishijima,--,5.59,0.56,1.72,0.37,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
--,6810d8d2dd557cf9,"5' 11""",1,10,5,Soichi Nishida,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,320 lbs.
"Dec 15, 1981",2c1170b825f58e57,"5' 4""",1,4,5,Guangyou Ning,"64""",1.91,0.61,2.66,0.41,Southpaw,0.3,1.09,0.62,0.5,145 lbs.
"Dec 05, 1983",a9bcf8717dd12532,"6' 1""",1,4,11,Mats Nilsson,--,5.62,0.63,2.99,0.39,Orthodox,2.3,3.87,0.44,0.83,170 lbs.
--,53e533db1b8e9712,--,0,6,2,Jack Nilson,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,--
"Oct 23, 1959",4956f60b7fa57c1a,"6' 0""",0,7,9,Hans Nijman,--,0.0,0.0,0.0,0.0,Switch,0.0,0.0,0.0,0.0,250 lbs.
"Apr 01, 1988",22aa91e402d0fe1f,"5' 11""",0,6,9,Ramsey Nijem,"75""",1.62,0.62,3.05,0.44,Orthodox,1.1,5.32,0.55,0.62,155 lbs.
"Jul 25, 1982",5fceb45939fc0c8a,"5' 9""",1,8,22,Tom Niinimaki,"69""",2.31,0.58,1.91,0.54,Orthodox,0.5,2.97,0.33,0.46,145 lbs.
--,52a003d768f10d91,"5' 2""",0,10,6,Khomkrit Niimi,--,5.73,0.44,0.0,0.0,,0.0,0.0,0.0,0.0,125 lbs.
"Oct 28, 1984",3edf45e1717fa764,"5' 5""",0,4,7,Jaimelene Nievera,--,8.73,0.33,1.67,0.53,Orthodox,0.0,1.79,0.0,0.16,125 lbs.
"Jan 06, 1993",1a31ef98efce7a79,"5' 6""",1,2,13,Matheus Nicolau Pereira,"66""",2.43,0.7,3.83,0.51,Orthodox,1.6,1.9,1.0,0.66,125 lbs.
"Dec 13, 1971",330ec26453c44a59,"6' 4""",0,5,9,Mike Nickels,--,1.11,0.64,4.44,0.52,Orthodox,2.8,11.11,0.0,0.8,205 lbs.
"May 02, 1990",2b6d855c6e280fb1,"6' 4""",0,4,7,Alex Nicholson,"77""",4.65,0.47,4.12,0.43,Orthodox,0.5,0.0,0.5,0.0,185 lbs.
"May 19, 1993",69037fc7730e4225,"5' 11""",0,1,3,Steven Nguyen,--,9.04,0.59,6.3,0.31,Switch,0.0,0.0,1.0,0.0,145 lbs.
"Aug 03, 1988",840d2c82ea68b9aa,"5' 5""",0,8,16,Ben Nguyen,"65""",3.01,0.59,3.51,0.4,Switch,1.0,0.25,0.63,0.33,125 lbs.
"Sep 05, 1986",8d03ce87ca14e778,"6' 4""",0,3,15,Francis Ngannou,"83""",2.03,0.47,2.23,0.37,Orthodox,0.5,0.0,0.71,0.0,250 lbs.
"Jan 02, 1984",fbbbc68d368832fa,"6' 1""",1,12,26,Emanuel Newton,--,1.35,0.51,1.92,0.49,,0.0,2.02,0.0,1.0,205 lbs.
"Aug 17, 1976",952f6fa06f25a0ec,"5' 9""",0,14,16,Carlos Newton,--,1.55,0.44,0.65,0.41,Orthodox,0.9,2.47,0.43,0.7,170 lbs.
"Dec 11, 1966",94609dd91731d428,"6' 2""",0,2,4,Jeff Newton,--,1.41,0.52,0.28,0.2,Sideways,8.5,0.0,0.0,0.0,205 lbs.
"Mar 07, 1989",78f485f851891d68,"5' 5""",0,2,9,Journey Newson,"67""",2.62,0.66,2.81,0.33,Orthodox,1.0,0.0,0.0,0.0,135 lbs.
"Mar 17, 1986",f562238becb9ec50,"5' 10""",0,2,14,Nick Newell,--,4.07,0.36,3.53,0.46,Southpaw,0.0,0.0,0.33,0.0,155 lbs.
"Apr 25, 1994",195d0d3e14a2e256,"5' 8""",0,1,33,Julio Cesar Neves Jr.,--,4.81,0.51,1.98,0.35,,0.0,1.06,0.76,0.25,145 lbs.
"Oct 29, 1987",fae67903c4fe636b,"6' 3""",0,3,9,Antonio Braga Neto,"77""",3.92,0.45,1.36,0.33,Orthodox,0.5,3.07,0.0,0.37,185 lbs.
--,1209b5134401ca53,"6' 0""",0,5,13,Mario Neto,--,1.89,0.7,1.89,0.5,Orthodox,0.0,2.84,0.0,1.0,229 lbs.
"Aug 05, 1987",f4db63258ecf0613,"5' 2""",0,4,6,Lissette Neri,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Apr 20, 1991",31f8081c7600da93,"5' 11""",0,3,13,Kyle Nelson,"71""",6.35,0.47,2.73,0.36,Switch,2.8,1.41,0.5,0.16,155 lbs.
"Jul 28, 1988",fd55393021a8c255,"5' 11""",1,5,17,Gunnar Nelson,"72""",3.33,0.49,1.71,0.57,Switch,0.9,1.72,0.66,0.55,170 lbs.
"Jun 20, 1976",3f7c14c7eca7195d,"6' 0""",0,14,22,Roy Nelson,"73""",4.79,0.46,2.18,0.36,Orthodox,0.1,1.14,0.65,0.27,263 lbs.
"Nov 29, 1984",2db7fa8db6bc9632,"5' 9""",0,7,16,Shane Nelson,"70""",2.84,0.61,1.38,0.31,Southpaw,1.6,1.31,0.54,0.18,155 lbs.
--,13e62d766b709aa6,"6' 0""",0,1,2,Steve Nelmark,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,240 lbs.
"Sep 04, 1994",8c57c7b8c3bab0eb,"6' 0""",0,1,9,Nicolae Negumereanu,"78""",4.67,0.18,0.73,0.4,Orthodox,0.0,0.0,0.4,0.0,205 lbs.
"Mar 24, 1983",d1a1314976c50bef,"5' 11""",1,16,36,Josh Neer,"72""",3.63,0.58,3.29,0.46,Orthodox,1.3,1.09,0.46,0.34,170 lbs.
"Dec 09, 1981",1d4bbaabd8b60173,"5' 11""",0,2,12,Stanislav Nedkov,"71""",5.39,0.43,3.33,0.43,Orthodox,0.0,2.77,0.0,0.41,205 lbs.
"Aug 28, 1990",b997be68943010fc,"5' 11""",0,2,13,Geoff Neal,"75""",3.57,0.65,6.04,0.49,Southpaw,0.4,0.85,0.92,0.5,170 lbs.
"Jul 29, 1986",5751267660c734cb,"5' 6""",0,2,6,Joe Neal,--,3.8,0.66,1.87,0.19,,0.0,0.0,0.0,0.0,135 lbs.
--,0b534765dca35e71,"6' 0""",0,11,5,Josh Neal,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
"Sep 12, 1986",e503aa5c252a1b4d,"5' 9""",1,21,25,Dustin Neace,--,2.66,0.56,2.08,0.32,,1.7,0.0,0.0,0.0,145 lbs.
"Sep 17, 1978",52f7d300738961ac,"6' 0""",0,14,14,Marcio Navarro,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
"May 27, 1983",618f72750ec50b05,"5' 10""",0,7,17,Danny Navarro,--,4.62,0.57,3.83,0.32,,0.0,2.17,1.0,0.25,155 lbs.
"Aug 18, 1996",6a96ad1bc34fb113,"5' 10""",0,4,19,Ismail Naurdiev,"74""",1.3,0.68,3.17,0.52,Orthodox,0.2,1.25,0.7,0.71,170 lbs.
"Dec 25, 1982",0dba4df5f34d5ff0,"6' 0""",1,9,21,Rafael Natal,"77""",2.48,0.57,3.1,0.47,Orthodox,0.5,2.55,0.77,0.34,185 lbs.
"Jun 26, 1970",154a6b3ffae264cd,"6' 0""",0,6,5,Pawel Nastula,--,1.73,0.5,1.3,0.43,Southpaw,1.5,3.0,0.0,0.6,230 lbs.
--,d41937647eae9a34,"5' 11""",0,1,0,Reza Nasri,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
"Mar 26, 1990",7dfb56f24fe5ddea,"6' 0""",0,4,8,Bobby Nash,"74""",3.95,0.51,3.42,0.37,Orthodox,1.6,2.37,1.0,0.33,170 lbs.
"Nov 26, 1992",d31a5546c0e9b213,"6' 2""",0,0,8,Rodrigo Nascimento,"80""",3.38,0.44,4.44,0.56,Orthodox,2.9,2.9,1.0,1.0,246 lbs.
"Sep 11, 1991",253076a23d03dcd0,"5' 9""",0,5,17,Allan Nascimento,--,5.4,0.44,7.0,0.68,Orthodox,0.0,1.0,0.0,0.1,125 lbs.
--,307064d3e0f036c2,"5' 10""",0,6,11,Fabio Nascimento,--,4.63,0.55,2.94,0.38,Orthodox,0.8,0.0,0.55,0.0,185 lbs.
"Sep 09, 1983",3a12a2f096a6d975,"6' 3""",0,3,8,Roger Narvaez,--,3.32,0.64,2.12,0.37,Southpaw,0.9,0.0,0.5,0.0,185 lbs.
"Apr 14, 1987",776a58a67665a171,"5' 8""",0,4,12,Nad Narimani,"70""",3.0,0.58,3.33,0.42,Orthodox,0.0,1.92,0.7,0.41,145 lbs.
"Oct 27, 1974",6083f497c22cc075,"5' 9""",4,16,25,Yasuhito Namekawa,--,3.65,0.38,0.14,0.5,Orthodox,4.2,2.11,0.0,0.25,205 lbs.
"Jun 29, 1992",47b63240018d5d86,"5' 5""",0,4,10,Rose Namajunas,"65""",3.98,0.6,4.13,0.4,Orthodox,0.8,1.91,0.5,0.53,115 lbs.
"Oct 06, 1983",6e00cfffd54653c4,"5' 7""",1,11,19,Tyson Nam,"68""",5.76,0.65,3.01,0.28,Orthodox,0.0,0.0,1.0,0.0,125 lbs.
"Jul 16, 1981",a00ec21cfbba17b6,"5' 9""",1,8,18,Yui Chul Nam,--,2.0,0.48,3.53,0.51,Orthodox,0.3,1.33,0.57,0.16,145 lbs.
"Jun 25, 1972",e18012194473e8b0,"6' 0""",0,3,9,Yoshihiro Nakao,--,2.06,0.64,1.73,0.35,Southpaw,0.5,2.69,0.0,0.46,220 lbs.
"Nov 30, 1970",95eb112a85601a0a,"5' 9""",4,19,25,Jutaro Nakao,--,1.06,0.44,0.53,0.38,Southpaw,0.0,0.38,0.56,0.5,170 lbs.
"Jun 21, 1986",03e8df49c4a059ba,"5' 5""",1,4,14,Yusaku Nakamura,--,3.67,0.55,1.72,0.45,,0.0,0.0,0.83,0.0,145 lbs.
"Jun 10, 1980",a196332ee4aa8a82,"5' 7""",1,19,28,Daisuke Nakamura,--,1.38,0.61,0.94,0.3,Orthodox,3.6,0.46,0.3,0.4,154 lbs.
"May 22, 1984",65ddc8a9ac4e8531,"5' 11""",2,10,34,Keita Nakamura,"73""",3.2,0.58,2.23,0.36,Southpaw,0.3,1.65,0.63,0.48,170 lbs.
"Jul 16, 1979",b034747dc1d15491,"5' 11""",0,13,21,Kazuhiro Nakamura,"70""",1.83,0.59,1.56,0.37,Orthodox,0.6,1.73,0.42,0.36,205 lbs.
"Oct 22, 1986",f9ae6914f604aa9f,"5' 1""",1,2,19,Rin Nakai,--,3.9,0.6,1.57,0.33,Orthodox,0.5,3.0,0.75,0.18,135 lbs.
"Mar 12, 1983",7a9ca95a92d7b64c,"6' 1""",2,4,5,Andrews Nakahara,--,1.9,0.57,2.68,0.44,Orthodox,0.4,0.0,0.72,0.0,185 lbs.
--,7be328bb3c2ea22e,"6' 1""",2,6,15,Yukiya Naito,--,5.13,0.6,1.54,0.33,Orthodox,0.0,0.0,0.0,0.0,205 lbs.
"Jun 20, 1989",47e0b5833e6bc91a,--,0,1,1,Logan Nail,--,2.27,0.39,1.93,0.51,,0.0,0.0,0.37,0.0,185 lbs.
"Oct 18, 1983",342422bb6ced1e8d,"6' 1""",0,3,1,Greg Nagy,--,2.69,0.37,0.41,0.5,Orthodox,1.2,0.0,0.0,0.0,210 lbs.
"Apr 24, 1968",e49c2db95e572dc8,"6' 0""",0,2,0,Yuji Nagata,--,14.46,0.04,1.45,0.4,Orthodox,0.0,0.0,0.0,0.0,225 lbs.
"Oct 31, 1973",d5ae8074631762fc,"5' 7""",3,7,6,Katsuhiko Nagata,--,1.5,0.63,1.05,0.19,Southpaw,0.0,0.98,0.28,0.28,154 lbs.
"Apr 11, 1974",47b7e4e60813b7b2,"5' 11""",0,19,14,Shungo Oyama,--,1.96,0.57,0.64,0.25,Southpaw,0.5,1.07,0.62,0.57,185 lbs.
"Feb 14, 1973",4bb9d7a32d02a03e,"5' 9""",0,3,0,Craig Oxley,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,155 lbs.
"Aug 17, 1976",20e403a1acfef130,"6' 3""",0,32,30,Valentijn Overeem,--,1.49,0.58,0.93,0.34,Orthodox,4.7,1.86,0.0,0.5,230 lbs.
"May 17, 1980",b4ad3a06ee4d660c,"6' 4""",0,18,46,Alistair Overeem,"80""",2.18,0.59,3.66,0.63,Orthodox,0.9,1.4,0.73,0.54,265 lbs.
"Apr 11, 1992",871ce0b4a01922b6,"5' 8""",0,4,8,Sidney Outlaw,"74""",0.8,0.71,0.13,0.33,Orthodox,3.0,3.0,0.0,0.75,170 lbs.
"Feb 27, 1979",1ef0eae31904e534,"5' 7""",0,6,9,Artur Oumakhanov,--,1.67,0.82,1.2,0.33,Orthodox,0.0,3.0,0.33,0.75,154 lbs.
"Dec 22, 1986",47cd337b86b1af92,"5' 11""",0,7,17,Zak Ottow,"72""",2.73,0.58,2.63,0.36,Orthodox,0.4,0.97,0.57,0.29,170 lbs.
--,6b8f28da9a483049,"5' 6""",2,13,22,Takafumi Otsuka,--,2.12,0.67,1.29,0.27,Orthodox,0.0,1.64,0.65,0.27,139 lbs.
"Jul 17, 1971",865aa315ea62c511,"6' 1""",0,13,5,Alexander Otsuka,--,1.16,0.51,0.9,0.55,Orthodox,0.8,1.51,0.53,0.43,205 lbs.
--,4512e46543b960ad,"6' 3""",0,8,19,Pedro Otavio,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,245 lbs.
"Feb 25, 1991",01784fbc27c68b14,"5' 3""",0,5,4,Rachael Ostovich,"62""",3.28,0.59,2.32,0.43,Orthodox,1.3,3.28,1.0,1.0,125 lbs.
"May 01, 1981",d632d156c0549e07,"6' 2""",0,4,12,Nissen Osterneck,--,2.9,0.41,3.15,0.58,Orthodox,1.3,0.63,0.42,0.12,185 lbs.
"Dec 30, 1984",5b407acfe0ef9b76,"6' 2""",0,3,6,Nick Osipczak,"76""",3.77,0.5,2.83,0.5,Orthodox,1.0,1.2,0.71,0.45,170 lbs.
--,f84dfc5a8d178403,--,0,1,4,Kurt Osiander,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,185 lbs.
"Jan 09, 1992",6d68c1afe954f121,"5' 7""",0,3,8,Ode Osbourne,"73""",2.95,0.43,3.88,0.51,Southpaw,2.0,2.01,0.66,1.0,135 lbs.
"Nov 04, 1976",8eb239a52fc4ec14,"5' 7""",2,11,20,Kenji Osawa,"66""",2.14,0.63,2.34,0.35,Orthodox,0.7,0.91,0.68,0.58,135 lbs.
"Dec 25, 1988",f53c1f4ceeed8c08,"5' 5""",0,8,19,Dustin Ortiz,"65""",2.17,0.56,2.94,0.44,Orthodox,0.1,3.01,0.52,0.36,125 lbs.
--,9c5828c6fd9dc948,"6' 0""",1,9,18,Jorge Ortiz,--,2.8,0.73,3.53,0.58,Orthodox,0.0,0.0,0.0,0.0,185 lbs.
"Jan 23, 1975",2f732dd9210d301f,"6' 3""",1,12,19,Tito Ortiz,"74""",2.88,0.6,2.59,0.46,Orthodox,0.6,2.47,0.54,0.35,205 lbs.
"Feb 21, 1991",def8166ff24bd237,"5' 8""",0,1,14,Brian Ortega,"69""",7.36,0.5,4.07,0.33,Switch,1.4,0.51,0.56,0.16,145 lbs.
--,6b8db407d49c6e4b,"6' 2""",0,3,13,Sam Oropeza,--,1.44,0.7,7.68,0.56,,0.0,3.6,1.0,0.33,170 lbs.
"Apr 18, 1994",887e09328cd63df1,"6' 3""",0,0,5,Chibwikem Onyenegecha,--,3.4,0.52,5.6,0.55,Orthodox,0.0,0.0,1.0,0.0,185 lbs.
"Jul 04, 1991",318572f6f74b760d,"6' 2""",0,6,11,Charlie Ontiveros,"78""",4.2,0.26,0.0,0.0,Switch,0.0,0.0,0.0,0.0,185 lbs.
"Dec 19, 1975",9f842be1a5337be6,"5' 6""",1,14,17,Michihiro Omigawa,"68""",3.06,0.64,2.01,0.39,Orthodox,1.5,1.19,0.49,0.36,145 lbs.
"Aug 31, 1982",470fedbc8563ac47,"6' 0""",1,8,19,Daniel Omielanczuk,"74""",3.29,0.47,3.09,0.57,Southpaw,0.1,0.56,0.68,0.26,247 lbs.
"Sep 14, 1988",f2ad06f1007c481a,"5' 10""",0,5,20,Alan Omer,--,2.21,0.64,3.49,0.55,Orthodox,0.0,1.69,0.66,0.42,145 lbs.
"Nov 22, 1989",5a9104718439ef44,"6' 1""",0,3,7,Cameron Olson,"75""",2.2,0.57,3.13,0.47,Orthodox,1.0,3.0,1.0,0.42,205 lbs.
--,8e0709784259402d,"6' 0""",0,11,14,Dennis Olson,--,5.27,0.38,1.02,0.42,,0.0,2.77,0.0,0.4,170 lbs.
--,7613773461b276f4,"5' 7""",0,5,14,Casey Olson,--,0.0,1.0,2.48,0.6,Orthodox,1.8,3.54,1.0,0.57,145 lbs.
"Dec 17, 1980",dfbb95ca0c143988,"5' 7""",0,2,5,Shana Olsen,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
"Jun 12, 1983",e96d8538d3f9d0ed,"6' 0""",0,1,3,Andy Ologun,--,0.32,0.85,2.36,0.57,Orthodox,0.0,0.68,0.8,1.0,154 lbs.
"Apr 12, 1985",948880beac71f028,"5' 9""",0,5,14,Felipe Olivieri,--,4.6,0.57,6.68,0.58,Orthodox,0.0,0.0,0.71,0.0,155 lbs.
"Jun 01, 1983",32c03df3c9760069,"5' 10""",0,10,29,Wendell Oliveira Marques,--,4.4,0.47,3.77,0.47,Orthodox,0.0,0.0,1.0,0.0,170 lbs.
"Feb 21, 1988",57b10fca4f9c9a7a,"5' 11""",1,8,21,Alex Oliveira,"76""",2.16,0.48,2.89,0.5,Orthodox,0.6,2.47,0.61,0.37,170 lbs.
"Feb 19, 1984",acd9513399a8b09b,"6' 5""",1,3,17,Ednaldo Oliveira,--,1.8,0.52,1.03,0.22,Orthodox,0.0,0.0,0.42,0.0,205 lbs.
--,bec2746f033802c3,"6' 1""",1,3,5,Jorge Oliveira,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,205 lbs.
"Oct 17, 1989",07225ba28ae309b6,"5' 10""",0,8,29,Charles Oliveira,"74""",3.08,0.54,3.27,0.51,Orthodox,2.8,2.61,0.57,0.42,155 lbs.
"Jan 26, 1982",15b1b21cd743d652,"5' 8""",0,8,17,Rafaello Oliveira,"71""",3.38,0.59,2.19,0.33,Orthodox,1.6,2.49,0.11,0.36,155 lbs.
"Feb 22, 1995",0d65c432720accb9,"6' 0""",0,4,14,Michal Oleksiejczuk,"74""",2.91,0.69,4.83,0.56,Southpaw,0.0,1.05,0.35,0.66,205 lbs.
"Jun 20, 1977",98c23cb6da5b3352,"6' 2""",1,13,59,Aleksei Oleinik,"80""",3.3,0.47,3.72,0.5,Orthodox,2.2,2.41,0.35,0.46,240 lbs.
--,02a65a55f25fb4f3,--,0,5,8,Masakatsu Okuda,--,4.27,0.34,0.0,0.0,,4.3,0.0,0.0,0.0,--
--,33454ad90754cb49,"5' 11""",0,9,7,Kazuki Okubo,--,1.97,0.46,1.53,0.38,Orthodox,2.0,0.51,0.36,0.25,175 lbs.
"Nov 04, 1990",aa40fe6038db56cb,"5' 11""",0,1,7,JJ Okanovich,"76""",5.27,0.5,6.93,0.55,Orthodox,0.0,0.0,1.0,0.0,155 lbs.
"Jul 21, 1981",acff437707625fc7,"6' 2""",0,12,34,Yushin Okami,"75""",2.25,0.6,2.06,0.38,Southpaw,0.5,1.98,0.84,0.39,170 lbs.
--,32541eb5d12668b4,"6' 1""",2,3,3,Takayuki Okada,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,290 lbs.
"May 31, 1977",01daf32100ed7517,"5' 8""",10,10,25,Koji Oishi,--,17.86,0.43,1.43,0.09,Orthodox,0.0,0.0,0.0,0.0,170 lbs.
--,6a8a06b542e1516d,"5' 10""",0,2,0,Michiyoshi Ohara,--,3.13,0.48,0.28,0.29,Orthodox,0.0,0.0,0.33,0.0,205 lbs.
"Feb 16, 1989",b6c4451cb13c9303,"5' 8""",0,6,9,Andy Ogle,"69""",2.23,0.5,2.24,0.44,Orthodox,0.0,1.44,0.58,0.26,145 lbs.
"Mar 31, 1968",4b2390cfaceb91d8,"6' 4""",0,2,7,Naoya Ogawa,--,1.66,0.47,2.41,0.42,Orthodox,1.2,1.25,0.66,1.0,255 lbs.
"Sep 19, 1989",0845c81e37d3bcb3,"6' 2""",0,5,17,Volkan Oezdemir,"75""",4.24,0.55,5.03,0.45,Orthodox,0.0,0.36,0.8,0.2,205 lbs.
"May 08, 1975",f43907e75f8d9baa,"6' 5""",0,3,13,Richard Odoms,--,0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,265 lbs.
"Feb 05, 1996",2d6d6ffe5a446ea2,"5' 8""",0,1,2,Christian Ocon,"69""",5.27,0.34,1.73,0.53,Orthodox,0.0,0.0,0.63,0.0,135 lbs.
"Jan 15, 1981",6e3282d57d2467a0,"5' 8""",1,5,12,Nobuhiro Obiya,--,2.53,0.55,0.63,0.28,Orthodox,0.5,0.5,0.41,0.5,145 lbs.
--,7139cd2ae4bf6a29,"5' 8""",1,7,5,Takahiro Oba,--,1.82,0.69,0.23,0.25,Southpaw,0.0,0.0,0.0,0.0,200 lbs.
"Jun 24, 1987",494b0bfdbac74502,"5' 7""",0,3,6,Brendan O'Reilly,"69""",2.77,0.39,1.9,0.47,Orthodox,0.6,2.22,0.36,0.43,170 lbs.
"Sep 22, 1985",56bc9ccb609df534,"6' 2""",0,9,17,Chuck O'Neil,--,4.4,0.72,3.13,0.37,,0.0,0.0,0.0,0.0,170 lbs.
"Oct 25, 1977",338fda4ec7034c5d,"5' 8""",0,25,13,Jeremiah O'Neal,--,7.5,0.23,1.15,0.4,,0.0,0.0,0.0,0.0,260 lbs.
"Oct 24, 1994",b50a426a33da0012,"5' 11""",0,0,12,Sean O'Malley,"72""",3.75,0.66,6.86,0.58,Switch,1.2,1.18,0.61,0.5,135 lbs.
"Feb 25, 1971",46effbd1135423c5,"6' 5""",0,2,4,Sean O'Haire,--,22.76,0.21,8.28,0.57,Orthodox,0.0,0.0,0.0,0.0,270 lbs.
"Nov 17, 1982",69ea0119f6f0dfe0,"5' 4""",0,6,6,Dan O'Connor,--,5.1,0.54,4.0,0.56,,0.0,0.0,1.0,0.0,115 lbs.
"Sep 02, 1983",cb52f9490c2dc069,"6' 1""",0,9,17,Sean O'Connell,"74""",6.77,0.45,5.46,0.48,Orthodox,0.5,0.0,0.3,0.0,205 lbs.
"Jan 01, 1987",d25b93992f285953,"6' 2""",0,8,20,TJ O'Brien,--,4.78,0.57,3.77,0.46,Orthodox,0.0,0.94,0.0,1.0,155 lbs.
"Sep 25, 1984",20bcc9966affb19c,"6' 3""",0,4,15,Jake O'Brien,"76""",1.92,0.69,1.31,0.31,Orthodox,0.2,6.39,0.25,0.54,205 lbs.
"Sep 17, 1996",c1085e1701b13eca,"6' 2""",0,1,7,Joe Pyfer,"75""",0.0,0.0,0.0,0.0,Orthodox,0.0,0.0,0.0,0.0,185 lbs.
"Oct 26, 1978",a8c9d16fe2a14d72,"6' 1""",0,2,0,CM Punk,"73""",4.87,0.4,1.1,0.23,Orthodox,0.0,0.87,0.0,0.11,170 lbs.
"Dec 06, 1974",44260175069b6276,"5' 7""",1,19,27,Jens Pulver,"70""",3.13,0.56,2.12,0.37,Southpaw,0.3,0.22,0.63,0.33,145 lbs.
"Mar 16, 1983",16867810070dc520,"5' 10""",0,8,17,Josh Pulsifer,--,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145 lbs.
--,308279bd246c211f,"6' 0""",0,3,6,Hugh Pulley,--,3.27,0.57,4.47,0.63,,0.0,4.0,0.69,0.66,155 lbs.
"Apr 23, 1989",85d0fafb8b75d634,"5' 9""",0,4,11,Juan Manuel Puig,--,7.17,0.51,4.91,0.23,Orthodox,0.0,0.0,0.0,0.0,145 lbs.
--,6cf2352cdb3de59d,"5' 10""",0,3,3,Bubba Pugh,--,2.6,0.23,2.87,0.67,,0.0,4.0,0.8,0.57,185 lbs.
"Apr 21, 1996",d747eb273a40a920,"5' 11""",0,2,10,Claudio Puelles,"72""",3.73,0.5,1.95,0.44,Southpaw,1.3,3.06,0.0,0.36,155 lbs.
"Jun 13, 1994",3cf66c62d9069f43,"5' 8""",0,6,8,Lucie Pudilova,"67""",4.09,0.52,4.15,0.36,Orthodox,0.6,0.16,0.61,0.12,125 lbs.
"Oct 09, 1981",66e0a70352fef46a,"6' 3""",0,0,8,Daniel Puder,--,1.17,0.38,2.77,0.68,Orthodox,9.0,1.21,0.81,0.5,235 lbs.
